4592.1486  2.8327361E-01
4621.3281  2.8283909E-01
4650.9465  2.9278809E-01
4680.9684  2.9460433E-01
4711.4476  2.9542679E-01
4742.3482  2.9554608E-01
4773.7026  2.9735139E-01
4805.5206  2.9673609E-01
4837.8123  2.7410740E-01
4870.5887  2.7970546E-01
4903.8355  3.1488630E-01
4937.5889  3.0348012E-01
4971.8590  2.2899829E-01
5006.6589  2.9333594E-01
5041.9744  3.3132461E-01
5077.8176  3.0227071E-01
5114.2262  2.8778562E-01
5151.2139  3.3723116E-01
5188.7674  3.4985980E-01
5226.9270  3.5387015E-01
5265.6796  3.5571137E-01
5305.0398  3.5617933E-01
5345.0497  3.5997775E-01
5385.6967  3.7080622E-01
5427.0255  3.7226236E-01
5468.9935  3.8004142E-01
5511.6765  3.8079673E-01
