4563.3765  2.0767117E+00
4592.1484  2.0648003E+00
4621.3281  2.0410309E+00
4650.9468  2.0994256E+00
4680.9683  2.1370089E+00
4711.4478  2.1398458E+00
4742.3481  2.1226594E+00
4773.7026  2.1153705E+00
4805.5205  2.0999348E+00
4837.8125  2.0058737E+00
4870.5889  2.0145154E+00
4903.8354  2.1592970E+00
4937.5889  2.1577895E+00
4971.8589  1.7683836E+00
5006.6592  2.1243758E+00
5041.9741  2.3360784E+00
5077.8174  2.2019162E+00
5114.2266  2.1580079E+00
5151.2139  2.4373555E+00
5188.7671  2.5251789E+00
5226.9268  2.5587435E+00
5265.6802  2.5737379E+00
5305.0400  2.5870671E+00
5345.0493  2.6114089E+00
5385.6963  2.6881878E+00
5427.0254  2.6982036E+00
5468.9932  2.7536161E+00
5511.6768  2.7580175E+00
5555.0615  2.8082790E+00
