4592.1486  1.6323986E+00
4621.3281  1.6311200E+00
4650.9465  1.6961588E+00
4680.9684  1.7068082E+00
4711.4476  1.7080331E+00
4742.3482  1.6865149E+00
4773.7026  1.6080829E+00
4805.5206  1.4487157E+00
4837.8123  1.0778656E+00
4870.5887  1.1487201E+00
4903.8355  1.7126294E+00
4937.5889  1.2494357E+00
4971.8590  3.8762715E-01
5006.6589  1.1759726E+00
5041.9744  1.8396873E+00
5077.8176  1.2193420E+00
5114.2262  9.1711771E-01
5151.2139  1.7688688E+00
5188.7674  2.0227959E+00
5226.9270  2.0433416E+00
5265.6796  2.0407531E+00
5305.0398  1.9770637E+00
5345.0497  2.0592930E+00
5385.6967  2.1488726E+00
5427.0255  2.1574655E+00
5468.9935  2.2025502E+00
5511.6765  2.2069120E+00
