4592.1486  2.8250769E-01
4621.3281  2.8247753E-01
4650.9465  2.9277804E-01
4680.9684  2.9460356E-01
4711.4476  2.9534328E-01
4742.3482  2.9477507E-01
4773.7026  2.9562637E-01
4805.5206  2.8991526E-01
4837.8123  2.2881114E-01
4870.5887  2.3423658E-01
4903.8355  3.1151387E-01
4937.5889  2.8096595E-01
4971.8590  1.2455884E-01
5006.6589  2.5204405E-01
5041.9744  3.2878208E-01
5077.8176  2.5567892E-01
5114.2262  2.2124775E-01
5151.2139  3.3367646E-01
5188.7674  3.4980083E-01
5226.9270  3.5383442E-01
5265.6796  3.5542849E-01
5305.0398  3.4979612E-01
5345.0497  3.5839936E-01
5385.6967  3.7080431E-01
5427.0255  3.7226224E-01
5468.9935  3.8004142E-01
5511.6765  3.8079673E-01
