4592.1486  4.2702293E-01
4621.3281  4.2840961E-01
4650.9465  4.4541934E-01
4680.9684  4.5040637E-01
4711.4476  4.5365870E-01
4742.3482  4.5624849E-01
4773.7026  4.6211869E-01
4805.5206  4.6800166E-01
4837.8123  4.6803990E-01
4870.5887  4.7873363E-01
4903.8355  4.9707964E-01
4937.5889  5.0019628E-01
4971.8590  4.8516542E-01
5006.6589  5.1187164E-01
5041.9744  5.3085250E-01
5077.8176  5.2962506E-01
5114.2262  5.3349924E-01
5151.2139  5.5371565E-01
5188.7674  5.7438844E-01
5226.9270  5.8548981E-01
5265.6796  5.9335726E-01
5305.0398  6.0347545E-01
5345.0497  6.0959989E-01
5385.6967  6.2976623E-01
5427.0255  6.3516629E-01
5468.9935  6.5120763E-01
5511.6765  6.5516627E-01
