4592.1486  4.9015293E-01
4621.3281  4.8904836E-01
4650.9465  5.0704134E-01
4680.9684  5.1020569E-01
4711.4476  5.1125413E-01
4742.3482  5.0904191E-01
4773.7026  5.0024772E-01
4805.5206  4.8580909E-01
4837.8123  4.5013273E-01
4870.5887  4.6718284E-01
4903.8355  5.3362596E-01
4937.5889  4.7712249E-01
4971.8590  3.4708512E-01
5006.6589  4.7045794E-01
5041.9744  5.6579274E-01
5077.8176  4.9725541E-01
5114.2262  4.5784459E-01
5151.2139  5.6296611E-01
5188.7674  6.0543489E-01
5226.9270  6.1208087E-01
5265.6796  6.1365199E-01
5305.0398  6.1065322E-01
5345.0497  6.2114567E-01
5385.6967  6.4223844E-01
5427.0255  6.4477730E-01
5468.9935  6.5825099E-01
5511.6765  6.5955752E-01
