4.973104999999999563e+03 4.278697922459604897e+00
4.973105999999999767e+03 4.146109398695672965e+00
4.973106999999999971e+03 4.019637715637551345e+00
4.973108000000000175e+03 3.898908737573055561e+00
4.973109000000000378e+03 3.783576984992544912e+00
4.973109999999999673e+03 3.673322962842846096e+00
4.973110999999999876e+03 3.567850788943170759e+00
4.973112000000000080e+03 3.466886083034151245e+00
4.973113000000000284e+03 3.370174080270058159e+00
4.973113999999999578e+03 3.277477942015798451e+00
4.973114999999999782e+03 3.188577238503111921e+00
4.973115999999999985e+03 3.103266583956036939e+00
4.973117000000000189e+03 3.021354404708756380e+00
4.973118000000000393e+03 2.942661826252667367e+00
4.973118999999999687e+03 2.867021665486615856e+00
4.973119999999999891e+03 2.794277516300376352e+00
4.973121000000000095e+03 2.724282919435666361e+00
4.973122000000000298e+03 2.656900606420585564e+00
4.973122999999999593e+03 2.592001810916761073e+00
4.973123999999999796e+03 2.529465639876786742e+00
4.973125000000000000e+03 2.469178499423696049e+00
4.973126000000000204e+03 2.411033568925219139e+00
4.973127000000000407e+03 2.354930319406812078e+00
4.973127999999999702e+03 2.300774071771183316e+00
4.973128999999999905e+03 2.248475590828961312e+00
4.973130000000000109e+03 2.197950712513744076e+00
4.973131000000000313e+03 2.149120000290035026e+00
4.973131999999999607e+03 2.101908428844401655e+00
4.973132999999999811e+03 2.056245092087241932e+00
4.973134000000000015e+03 2.012062933980999446e+00
4.973135000000000218e+03 1.969298499378080658e+00
4.973136000000000422e+03 1.927891703750586272e+00
4.973136999999999716e+03 1.887785619992993880e+00
4.973137999999999920e+03 1.848926280683769852e+00
4.973139000000000124e+03 1.811262495045240506e+00
4.973140000000000327e+03 1.774745678689849226e+00
4.973140999999999622e+03 1.739329695661309128e+00
4.973141999999999825e+03 1.704970711383257509e+00
4.973143000000000029e+03 1.671627056146348433e+00
4.973144000000000233e+03 1.639259097682388866e+00
4.973145000000000437e+03 1.607829122575088920e+00
4.973145999999999731e+03 1.577301225668233275e+00
4.973146999999999935e+03 1.547641206725711482e+00
4.973148000000000138e+03 1.518816474197269173e+00
4.973149000000000342e+03 1.490795955021785968e+00
4.973149999999999636e+03 1.463550010441107219e+00
4.973150999999999840e+03 1.437050357078241802e+00
4.973152000000000044e+03 1.411269993282838753e+00
4.973153000000000247e+03 1.386183129885542265e+00
4.973154000000000451e+03 1.361765125401059873e+00
4.973154999999999745e+03 1.337992425244474370e+00
4.973155999999999949e+03 1.314842504574956994e+00
4.973157000000000153e+03 1.292293814829547083e+00
4.973158000000000357e+03 1.270325733274864310e+00
4.973158999999999651e+03 1.248918515700384146e+00
4.973159999999999854e+03 1.228053251802375234e+00
4.973161000000000058e+03 1.207711823382441096e+00
4.973162000000000262e+03 1.187876864796948650e+00
4.973162999999999556e+03 1.168531725806691624e+00
4.973163999999999760e+03 1.149660436455018919e+00
4.973164999999999964e+03 1.131247674118831759e+00
4.973166000000000167e+03 1.113278732252725556e+00
4.973167000000000371e+03 1.095739490972822416e+00
4.973167999999999665e+03 1.078616389279671850e+00
4.973168999999999869e+03 1.061896398743922054e+00
4.973170000000000073e+03 1.045566998793708624e+00
4.973171000000000276e+03 1.029616153205917151e+00
4.973171999999999571e+03 1.014032287970399349e+00
4.973172999999999774e+03 9.988042702759468705e-01
4.973173999999999978e+03 9.839213887796919300e-01
4.973175000000000182e+03 9.693733348176608589e-01
4.973176000000000386e+03 9.551501847185571714e-01
4.973176999999999680e+03 9.412423831047814771e-01
4.973177999999999884e+03 9.276407270870823396e-01
4.973179000000000087e+03 9.143363515222222571e-01
4.973180000000000291e+03 9.013207150786936017e-01
4.973180999999999585e+03 8.885855873354311374e-01
4.973181999999999789e+03 8.761230368290457982e-01
4.973182999999999993e+03 8.639254203560026157e-01
4.973184000000000196e+03 8.519853735169226061e-01
4.973185000000000400e+03 8.402958030653570054e-01
4.973185999999999694e+03 8.288498816950169434e-01
4.973186999999999898e+03 8.176410464918367760e-01
4.973188000000000102e+03 8.066630036682561622e-01
4.973189000000000306e+03 7.959097444393407050e-01
4.973189999999999600e+03 7.853755836102639387e-01
4.973190999999999804e+03 7.750552497689102704e-01
4.973192000000000007e+03 7.649441153703587792e-01
4.973193000000000211e+03 7.550389192499962210e-01
4.973194000000000415e+03 7.453412701619164249e-01
4.973194999999999709e+03 7.358853334116828293e-01
4.973195999999999913e+03 7.266779823802927973e-01
4.973197000000000116e+03 7.177279468852494348e-01
4.973198000000000320e+03 7.090718641130286937e-01
4.973198999999999614e+03 7.007249383077365223e-01
4.973199999999999818e+03 6.926669042443741597e-01
4.973201000000000022e+03 6.848281407506640051e-01
4.973202000000000226e+03 6.770929374411636115e-01
4.973203000000000429e+03 6.693280315880572040e-01
4.973203999999999724e+03 6.614287277028362277e-01
4.973204999999999927e+03 6.533604246333557519e-01
4.973206000000000131e+03 6.451720752263659930e-01
4.973207000000000335e+03 6.369735255250686956e-01
4.973207999999999629e+03 6.288901742243485637e-01
4.973208999999999833e+03 6.210198347597546409e-01
4.973210000000000036e+03 6.134109348189273891e-01
4.973211000000000240e+03 6.060651747688207136e-01
4.973212000000000444e+03 5.989534094501411943e-01
4.973212999999999738e+03 5.920273046178315957e-01
4.973213999999999942e+03 5.852932812568568677e-01
4.973215000000000146e+03 5.787106972346452993e-01
4.973216000000000349e+03 5.722517239455574556e-01
4.973216999999999643e+03 5.659091093925623372e-01
4.973217999999999847e+03 5.596787261071465291e-01
4.973219000000000051e+03 5.535574097063648003e-01
4.973220000000000255e+03 5.475424335191898528e-01
4.973220999999999549e+03 5.416313225921669527e-01
4.973221999999999753e+03 5.358217723001710286e-01
4.973222999999999956e+03 5.301116076088364659e-01
4.973224000000000160e+03 5.244987606066476848e-01
4.973225000000000364e+03 5.189812572954134451e-01
4.973225999999999658e+03 5.135572094572175006e-01
4.973226999999999862e+03 5.082248095128536480e-01
4.973228000000000065e+03 5.029823273601801148e-01
4.973229000000000269e+03 4.978281084992873806e-01
4.973229999999999563e+03 4.927605731928942356e-01
4.973230999999999767e+03 4.877782164261463271e-01
4.973231999999999971e+03 4.828796086555824929e-01
4.973233000000000175e+03 4.780633972371447493e-01
4.973234000000000378e+03 4.733283086419025620e-01
4.973234999999999673e+03 4.686731515464596098e-01
4.973235999999999876e+03 4.640968210310446596e-01
4.973237000000000080e+03 4.595983046692069807e-01
4.973238000000000284e+03 4.551766936941957220e-01
4.973238999999999578e+03 4.508312313318157405e-01
4.973239999999999782e+03 4.465613785340081243e-01
4.973240999999999985e+03 4.423664864961737164e-01
4.973242000000000189e+03 4.382462604139482076e-01
4.973243000000000393e+03 4.342004998236733138e-01
4.973243999999999687e+03 4.302290763729079148e-01
4.973244999999999891e+03 4.263319011065241915e-01
4.973246000000000095e+03 4.225089319631981088e-01
4.973247000000000298e+03 4.187602659960649176e-01
4.973247999999999593e+03 4.150863161634921195e-01
4.973248999999999796e+03 4.114880187190270711e-01
4.973250000000000000e+03 4.079669908829550717e-01
4.973251000000000204e+03 4.045255872753532045e-01
4.973252000000000407e+03 4.011668730080183431e-01
4.973252999999999702e+03 3.978945912224601256e-01
4.973253999999999905e+03 3.947132125100510369e-01
4.973255000000000109e+03 3.916281154369433692e-01
4.973256000000000313e+03 3.886458983122717536e-01
4.973256999999999607e+03 3.857747879103403110e-01
4.973257999999999811e+03 3.830252362047808501e-01
4.973259000000000015e+03 3.804106625558742460e-01
4.973260000000000218e+03 3.779480547559054826e-01
4.973261000000000422e+03 3.756595587349013665e-01
4.973261999999999716e+03 3.735741960142774376e-01
4.973262999999999920e+03 3.717305315415654343e-01
4.973264000000000124e+03 3.701807348590952507e-01
4.973265000000000327e+03 3.689969381188945019e-01
4.973265999999999622e+03 3.682815996602498698e-01
4.973266999999999825e+03 3.681852794708113108e-01
4.973268000000000029e+03 3.689392059141922697e-01
4.973269000000000233e+03 3.709205085790368006e-01
4.973270000000000437e+03 3.748007454927153592e-01
4.973270999999999731e+03 3.819589539039972004e-01
4.973271999999999935e+03 3.961082860179677145e-01
4.973273000000000138e+03 4.335864235413401380e-01
4.973274000000000342e+03 5.157638120312250107e-01
4.973274999999999636e+03 6.506261244116754439e-01
4.973275999999999840e+03 8.614665316576098908e-01
4.973277000000000044e+03 1.171186469506544148e+00
4.973278000000000247e+03 1.579593956202383742e+00
4.973279000000000451e+03 2.050632847109079115e+00
4.973279999999999745e+03 2.508314506236304364e+00
4.973280999999999949e+03 2.852555226260969690e+00
4.973282000000000153e+03 2.994214838183113070e+00
4.973283000000000357e+03 2.893214241758077065e+00
4.973283999999999651e+03 2.577159452612603374e+00
4.973284999999999854e+03 2.128425965107745732e+00
4.973286000000000058e+03 1.648115266439104998e+00
4.973287000000000262e+03 1.218769766022967938e+00
4.973287999999999556e+03 8.842993918706761880e-01
4.973288999999999760e+03 6.508916738862707829e-01
4.973289999999999964e+03 4.984449733704671703e-01
4.973291000000000167e+03 4.034588049342811011e-01
4.973292000000000371e+03 3.524312917088130437e-01
4.973292999999999665e+03 3.310211738380037794e-01
4.973293999999999869e+03 3.180446800095613757e-01
4.973295000000000073e+03 3.087661584381907187e-01
4.973296000000000276e+03 3.015614950024546603e-01
4.973296999999999571e+03 2.956689328030163155e-01
4.973297999999999774e+03 2.906694400090716335e-01
4.973298999999999978e+03 2.863092872735122918e-01
4.973300000000000182e+03 2.824245265367729130e-01
4.973301000000000386e+03 2.789040674479614790e-01
4.973301999999999680e+03 2.756698230826221674e-01
4.973302999999999884e+03 2.726652640353037782e-01
4.973304000000000087e+03 2.698484575606284186e-01
4.973305000000000291e+03 2.671876502528332531e-01
4.973305999999999585e+03 2.646583655137930147e-01
4.973306999999999789e+03 2.622414399239246796e-01
4.973307999999999993e+03 2.599216614238052947e-01
4.973309000000000196e+03 2.576868043306021483e-01
4.973310000000000400e+03 2.555269326030311094e-01
4.973310999999999694e+03 2.534338883544119403e-01
4.973311999999999898e+03 2.514009107520047137e-01
4.973313000000000102e+03 2.494223482963818517e-01
4.973314000000000306e+03 2.474934389654250833e-01
4.973314999999999600e+03 2.456101404417615486e-01
4.973315999999999804e+03 2.437689978069330632e-01
4.973317000000000007e+03 2.419670399015975693e-01
4.973318000000000211e+03 2.402016992972375031e-01
4.973319000000000415e+03 2.384707669772403171e-01
4.973319999999999709e+03 2.367723382682586364e-01
4.973320999999999913e+03 2.351046777017552769e-01
4.973322000000000116e+03 2.334663242324477583e-01
4.973323000000000320e+03 2.318559684795125919e-01
4.973323999999999614e+03 2.302724095146988503e-01
4.973324999999999818e+03 2.287145135313833899e-01
4.973326000000000022e+03 2.271811930646510380e-01
4.973327000000000226e+03 2.256714229556789630e-01
4.973328000000000429e+03 2.241842900332253474e-01
4.973328999999999724e+03 2.227190506985727292e-01
4.973329999999999927e+03 2.212751612604789142e-01
4.973331000000000131e+03 2.198522608915875753e-01
4.973332000000000335e+03 2.184501174740326179e-01
4.973332999999999629e+03 2.170685698051148804e-01
4.973333999999999833e+03 2.157074995698343711e-01
4.973335000000000036e+03 2.143668477174574538e-01
4.973336000000000240e+03 2.130466692947787510e-01
4.973337000000000444e+03 2.117472150965265532e-01
4.973337999999999738e+03 2.104690871506960381e-01
4.973338999999999942e+03 2.092133953893388909e-01
4.973340000000000146e+03 2.079820116838173860e-01
4.973341000000000349e+03 2.067782861977501274e-01
4.973341999999999643e+03 2.056084227532015141e-01
4.973342999999999847e+03 2.044853369640967089e-01
4.973344000000000051e+03 2.034434015194419021e-01
4.973345000000000255e+03 2.026403756029393766e-01
4.973345999999999549e+03 2.024112632325931471e-01
4.973346999999999753e+03 2.026766185191313518e-01
4.973347999999999956e+03 2.037680367774664936e-01
4.973349000000000160e+03 2.059113168856220311e-01
4.973350000000000364e+03 2.091057795461823410e-01
4.973350999999999658e+03 2.129959727719709650e-01
4.973351999999999862e+03 2.168314015272674034e-01
4.973353000000000065e+03 2.196117087153232061e-01
4.973354000000000269e+03 2.204105266163681742e-01
4.973354999999999563e+03 2.187411528306960617e-01
4.973355999999999767e+03 2.147659328758987629e-01
4.973356999999999971e+03 2.092251817297346439e-01
4.973358000000000175e+03 2.031284798907880829e-01
4.973359000000000378e+03 1.973855641135659200e-01
4.973359999999999673e+03 1.925598874009790407e-01
4.973360999999999876e+03 1.888206484839225485e-01
4.973362000000000080e+03 1.860403495830108833e-01
4.973363000000000284e+03 1.839246829136939876e-01
4.973363999999999578e+03 1.822910555433348845e-01
4.973364999999999782e+03 1.811153733208705763e-01
4.973365999999999985e+03 1.800641301637428415e-01
4.973367000000000189e+03 1.790682780971986909e-01
4.973368000000000393e+03 1.781069735800869247e-01
4.973368999999999687e+03 1.771709383928231352e-01
4.973369999999999891e+03 1.762551859363699069e-01
4.973371000000000095e+03 1.753567204477516073e-01
4.973372000000000298e+03 1.744736012957287807e-01
4.973372999999999593e+03 1.736044991734954912e-01
4.973373999999999796e+03 1.727484625944453178e-01
4.973375000000000000e+03 1.719047855299971617e-01
4.973376000000000204e+03 1.710729280869030255e-01
4.973377000000000407e+03 1.702524670570484677e-01
4.973377999999999702e+03 1.694430646388760120e-01
4.973378999999999905e+03 1.686444503756526769e-01
4.973380000000000109e+03 1.678564226139444004e-01
4.973381000000000313e+03 1.670789581776817856e-01
4.973381999999999607e+03 1.663120387320165539e-01
4.973382999999999811e+03 1.655555696875210536e-01
4.973384000000000015e+03 1.648096467720612246e-01
4.973385000000000218e+03 1.640743202645931764e-01
4.973386000000000422e+03 1.633494397391149211e-01
4.973386999999999716e+03 1.626345537389495832e-01
4.973387999999999920e+03 1.619288959409131701e-01
4.973389000000000124e+03 1.612315405159672199e-01
4.973390000000000327e+03 1.605417008259536205e-01
4.973390999999999622e+03 1.598590295870870592e-01
4.973391999999999825e+03 1.591837446156386671e-01
4.973393000000000029e+03 1.585165006016038824e-01
4.973394000000000233e+03 1.578580872971717952e-01
4.973395000000000437e+03 1.572091301390718954e-01
4.973395999999999731e+03 1.565699345680735266e-01
4.973396999999999935e+03 1.559404990584213335e-01
4.973398000000000138e+03 1.553206137183183178e-01
4.973399000000000342e+03 1.547100129216424647e-01
4.973399999999999636e+03 1.541086095622548335e-01
4.973400999999999840e+03 1.535162168737495836e-01
4.973402000000000044e+03 1.529326331015865292e-01
4.973403000000000247e+03 1.523578017385654459e-01
4.973404000000000451e+03 1.517916922687598258e-01
4.973404999999999745e+03 1.512342837397367135e-01
4.973405999999999949e+03 1.506855609140237973e-01
4.973407000000000153e+03 1.501455129468798055e-01
4.973408000000000357e+03 1.496141328254986524e-01
4.973408999999999651e+03 1.490914171100021224e-01
4.973409999999999854e+03 1.485773658104187489e-01
4.973411000000000058e+03 1.480719823437481875e-01
4.973412000000000262e+03 1.475752735350697453e-01
4.973412999999999556e+03 1.470872496618269576e-01
4.973413999999999760e+03 1.466079245411740783e-01
4.973414999999999964e+03 1.461373156934965278e-01
4.973416000000000167e+03 1.456754446496059674e-01
4.973417000000000371e+03 1.452223376539403532e-01
4.973417999999999665e+03 1.447780278035807333e-01
4.973418999999999869e+03 1.443425662783926477e-01
4.973420000000000073e+03 1.439161248843238705e-01
4.973421000000000276e+03 1.434987364086226236e-01
4.973421999999999571e+03 1.430905111639263205e-01
4.973422999999999774e+03 1.426916130389524751e-01
4.973423999999999978e+03 1.423021426478744134e-01
4.973425000000000182e+03 1.419220971216099969e-01
4.973426000000000386e+03 1.415513315816964435e-01
4.973426999999999680e+03 1.411895753944865384e-01
4.973427999999999884e+03 1.408365223589675419e-01
4.973429000000000087e+03 1.404919672828379706e-01
4.973430000000000291e+03 1.401559217019626158e-01
4.973430999999999585e+03 1.398286429308802925e-01
4.973431999999999789e+03 1.395105591682207213e-01
4.973432999999999993e+03 1.392021349134116570e-01
4.973434000000000196e+03 1.389037496675507022e-01
4.973435000000000400e+03 1.386156420391704280e-01
4.973435999999999694e+03 1.383379239234472369e-01
4.973436999999999898e+03 1.380706294393675426e-01
4.973438000000000102e+03 1.378137369986735805e-01
4.973439000000000306e+03 1.375674405168016701e-01
4.973439999999999600e+03 1.373317321250309697e-01
4.973440999999999804e+03 1.371066979786980944e-01
4.973442000000000007e+03 1.368924793804586482e-01
4.973443000000000211e+03 1.366892320690353546e-01
4.973444000000000415e+03 1.364971218847348400e-01
4.973444999999999709e+03 1.363163239505492952e-01
4.973445999999999913e+03 1.361470226136904382e-01
4.973447000000000116e+03 1.359894116413684073e-01
4.973448000000000320e+03 1.358436945272132879e-01
4.973448999999999614e+03 1.357100848624044342e-01
4.973449999999999818e+03 1.355888067506470229e-01
4.973451000000000022e+03 1.354800952609955533e-01
4.973452000000000226e+03 1.353841969129613576e-01
4.973453000000000429e+03 1.353013701949517533e-01
4.973453999999999724e+03 1.352318861157837115e-01
4.973454999999999927e+03 1.351760287902111501e-01
4.973456000000000131e+03 1.351340960610341035e-01
4.973457000000000335e+03 1.351064001585286223e-01
4.973457999999999629e+03 1.350932684004836348e-01
4.973458999999999833e+03 1.350950439349622723e-01
4.973460000000000036e+03 1.351120865288243378e-01
4.973461000000000240e+03 1.351447734048539240e-01
4.973462000000000444e+03 1.351935001310548279e-01
4.973462999999999738e+03 1.352586815655858754e-01
4.973463999999999942e+03 1.353407528616836497e-01
4.973465000000000146e+03 1.354401705359155050e-01
4.973466000000000349e+03 1.355574136055786860e-01
4.973466999999999643e+03 1.356929847992810190e-01
4.973467999999999847e+03 1.358474118472406400e-01
4.973469000000000051e+03 1.360212488552701993e-01
4.973470000000000255e+03 1.362150777713179439e-01
4.973470999999999549e+03 1.364295099495215491e-01
4.973471999999999753e+03 1.366651878212619131e-01
4.973472999999999956e+03 1.369227866783705450e-01
4.973474000000000160e+03 1.372030165813672709e-01
4.973475000000000364e+03 1.375066243996332926e-01
4.973475999999999658e+03 1.378343959950158182e-01
4.973476999999999862e+03 1.381871585621698151e-01
4.973478000000000065e+03 1.385657831338472090e-01
4.973479000000000269e+03 1.389711872710379104e-01
4.973479999999999563e+03 1.394043379484009026e-01
4.973480999999999767e+03 1.398662546558882003e-01
4.973481999999999971e+03 1.403580127286747636e-01
4.973483000000000175e+03 1.408807469334575901e-01
4.973484000000000378e+03 1.414356553275019912e-01
4.973484999999999673e+03 1.420240034166655729e-01
4.973485999999999876e+03 1.426471286422975326e-01
4.973487000000000080e+03 1.433064452187481908e-01
4.973488000000000284e+03 1.440034493651986547e-01
4.973488999999999578e+03 1.447397249597876800e-01
4.973489999999999782e+03 1.455169496639235061e-01
4.973490999999999985e+03 1.463369015513881488e-01
4.973492000000000189e+03 1.472014663061101958e-01
4.973493000000000393e+03 1.481126450351425705e-01
4.973493999999999687e+03 1.490725627632850103e-01
4.973494999999999891e+03 1.500834776854216290e-01
4.973496000000000095e+03 1.511477912441270000e-01
4.973497000000000298e+03 1.522680591418066887e-01
4.973497999999999593e+03 1.534470033783276732e-01
4.973498999999999796e+03 1.546875254469166627e-01
4.973500000000000000e+03 1.559927208121855147e-01
4.973501000000000204e+03 1.573658948576928396e-01
4.973502000000000407e+03 1.588105804855478587e-01
4.973502999999999702e+03 1.603305576147543710e-01
4.973503999999999905e+03 1.619298748873978788e-01
4.973505000000000109e+03 1.636128739496030271e-01
4.973506000000000313e+03 1.653842168519251976e-01
4.973506999999999607e+03 1.672489172671457747e-01
4.973507999999999811e+03 1.692123766007337937e-01
4.973509000000000015e+03 1.712804266130458219e-01
4.973510000000000218e+03 1.734593813316595567e-01
4.973511000000000422e+03 1.757561031718675448e-01
4.973511999999999716e+03 1.781780930064100210e-01
4.973512999999999920e+03 1.807336255231838384e-01
4.973514000000000124e+03 1.834319833695907398e-01
4.973515000000000327e+03 1.862839520463274168e-01
4.973515999999999622e+03 1.893032245082600651e-01
4.973516999999999825e+03 1.925128652827753917e-01
4.973518000000000029e+03 1.959805842042195989e-01
4.973519000000000233e+03 1.997354695939608238e-01
4.973520000000000437e+03 2.038268927184066215e-01
4.973520999999999731e+03 2.083236818497938569e-01
4.973521999999999935e+03 2.132763599383441511e-01
4.973523000000000138e+03 2.186770789058273545e-01
4.973524000000000342e+03 2.244377882836204874e-01
4.973524999999999636e+03 2.303954645805766366e-01
4.973525999999999840e+03 2.363614905491842888e-01
4.973527000000000044e+03 2.422018021074848482e-01
4.973528000000000247e+03 2.479070499653811821e-01
4.973529000000000451e+03 2.536105336381629938e-01
4.973529999999999745e+03 2.595426694767152820e-01
4.973530999999999949e+03 2.659509189923028316e-01
4.973532000000000153e+03 2.730311039970701459e-01
4.973533000000000357e+03 2.808999011476568386e-01
4.973533999999999651e+03 2.896069729581282060e-01
4.973534999999999854e+03 2.991647683561057258e-01
4.973536000000000058e+03 3.095919403186259133e-01
4.973537000000000262e+03 3.209652045845300949e-01
4.973537999999999556e+03 3.333175656087031258e-01
4.973538999999999760e+03 3.467245245362600148e-01
4.973539999999999964e+03 3.612969971945453884e-01
4.973541000000000167e+03 3.771634796405351486e-01
4.973542000000000371e+03 3.944688938214896412e-01
4.973542999999999665e+03 4.133777830909389772e-01
4.973543999999999869e+03 4.340813547856444687e-01
4.973545000000000073e+03 4.568075718014835140e-01
4.973546000000000276e+03 4.818322739923962539e-01
4.973546999999999571e+03 5.094892937811055234e-01
4.973547999999999774e+03 5.401792828925593426e-01
4.973548999999999978e+03 5.743793991047169145e-01
4.973550000000000182e+03 6.126574215640089305e-01
4.973551000000000386e+03 6.556935970864579133e-01
4.973551999999999680e+03 7.043124390437303095e-01
4.973552999999999884e+03 7.595261621740069247e-01
4.973554000000000087e+03 8.225929722073636041e-01
4.973555000000000291e+03 8.951005020673533652e-01
4.973555999999999585e+03 9.790659802551534563e-01
4.973556999999999789e+03 1.077096374985158311e+00
4.973557999999999993e+03 1.192614684198912034e+00
4.973559000000000196e+03 1.330196526071083962e+00
4.973560000000000400e+03 1.496092395641670070e+00
4.973560999999999694e+03 1.699065984383029804e+00
4.973561999999999898e+03 1.951803816242890566e+00
4.973563000000000102e+03 2.273431118477785340e+00
4.973564000000000306e+03 2.694373154517485158e+00
4.973564999999999600e+03 3.266860427849620496e+00
4.973565999999999804e+03 4.091834487387853159e+00
4.973567000000000007e+03 5.410223783969353661e+00
4.973568000000000211e+03 8.042562381672603067e+00
4.973569000000000415e+03 1.359877137360725108e+01
4.973569999999999709e+03 2.431429799719671792e+01
4.973570999999999913e+03 4.144745809641619161e+01
4.973572000000000116e+03 6.775649906488015972e+01
4.973573000000000320e+03 1.046242141882018331e+02
4.973573999999999614e+03 1.498174014457075884e+02
4.973574999999999818e+03 1.963920793081164504e+02
4.973576000000000022e+03 2.336992657197531571e+02
4.973577000000000226e+03 2.512121518060178857e+02
4.973578000000000429e+03 2.434671191097077667e+02
4.973578999999999724e+03 2.129192753963544078e+02
4.973579999999999927e+03 1.686384154127252941e+02
4.973581000000000131e+03 1.218080849725379409e+02
4.973582000000000335e+03 8.112567594456183429e+01
